chunk_id,source_article,subject,subject_type,predicate,object,object_type,evidence_span
65,Trastuzumab,Biocon Ltd,organisation,partnered_with,Mylan,organisation,Biocon Ltd and its partner Mylan obtained regulatory approval
65,Trastuzumab,Roche,organisation,contested,Biocon Ltd and Mylan's approval,other,Roche contested the legality of the approval
66,Trastuzumab,Trastuzumab,drug,costs,"US$70,000",other,"Trastuzumab costs about US$70,000"
66,Trastuzumab,Australia,organisation,negotiated_price_for,Trastuzumab,drug,Australia has negotiated a lower price
66,Trastuzumab,Trastuzumab,drug,treats,early-stage breast cancer,disease,for Australian women and men with early-stage breast cancer
66,Trastuzumab,Pharmaceutical Benefits Scheme,organisation,provides,Trastuzumab,drug,made available for Australian women and men via the Pharmaceutical Benefits Scheme
66,Trastuzumab,Trastuzumab,drug,costs,A$470 million,other,estimated to cost the country over A$470 million
66,Trastuzumab,Roche,organisation,agreed_with,Emcure,organisation,Roche has agreed with Emcure
66,Trastuzumab,Roche,organisation,developed,Herclon,drug,Roche has changed the brand name of the drug and has re-introduced an affordable version
66,Trastuzumab,Herclon,drug,costs,"RS75,000 INR",other,"The new drug named Herclon would cost approximately RS75,000 INR"
66,Trastuzumab,Genentech,organisation,notified,hospitals in the United States,organisation,Genentech notified hospitals in the United States
66,Trastuzumab,Trastuzumab,drug,distributed_by,specialty drugs distributors,organisation,trastuzumab could only be purchased through their selected specialty drugs distributors
67,Trastuzumab,Roche/Genentech,organisation,developed,trastuzumab,drug,Roche/Genentech's patents expired
67,Trastuzumab,BIOCAD,organisation,developed,trastuzumab biosimilar,drug,BIOCAD announced the first trastuzumab biosimilar
67,Trastuzumab,Iran,organisation,approved,trastuzumab biosimilar,drug,Iran also approved its own version
67,Trastuzumab,Mylan GmbH,organisation,developed,trastuzumab-dkst,drug,"Trastuzumab-dkst (Ogivri, Mylan GmbH) was approved"
67,Trastuzumab,trastuzumab-dkst,drug,treats,breast cancer,disease,to treat people with breast cancer
67,Trastuzumab,trastuzumab-dkst,drug,treats,gastric or gastroesophageal junction adenocarcinoma,disease,to treat people with gastric or gastroesophageal junction adenocarcinoma
67,Trastuzumab,"Samsung Bioepis Co., Ltd",organisation,developed,Ontruzant,drug,"Ontruzant, a biosimilar from Samsung Bioepis Co., Ltd"
67,Trastuzumab,Ontruzant,drug,treats,early breast cancer,disease,for the treatment of early breast cancer
67,Trastuzumab,Ontruzant,drug,treats,metastatic breast cancer,disease,for the treatment of metastatic breast cancer
67,Trastuzumab,Ontruzant,drug,treats,metastatic gastric cancer,disease,for the treatment of metastatic gastric cancer
67,Trastuzumab,Herzuma,drug,biosimilar_to,Herceptin,drug,Herzuma is biosimilar to US Herceptin
67,Trastuzumab,Kanjinti,drug,approved_by,European Union,organisation,Kanjinti was authorized for medical use in the European Union
67,Trastuzumab,Trazimera,drug,approved_by,European Union,organisation,Trazimera was authorized for medical use in the European Union
67,Trastuzumab,Ogivri,drug,approved_by,Canada,organisation,Ogivri was approved for medical use in Canada
67,Trastuzumab,Trazimera,drug,approved_by,Canada,organisation,Trazimera was approved for medical use in Canada
67,Trastuzumab,Herzuma,drug,approved_by,Canada,organisation,Herzuma was approved for medical use in Canada
67,Trastuzumab,Kanjinti,drug,approved_by,Canada,organisation,Kanjinti was approved for medical use in Canada
67,Trastuzumab,Zercepac,drug,approved_by,European Union,organisation,Zercepac was authorized for medical use in the European Union
67,Trastuzumab,Trastucip,drug,approved_by,Australia,organisation,Trastucip was approved for medical use in Australia
67,Trastuzumab,Tuzucip,drug,approved_by,Australia,organisation,Tuzucip was approved for medical use in Australia
67,Trastuzumab,Sandoz GmbH,organisation,developed,Herwenda,drug,The applicant for this medicinal product is Sandoz GmbH
67,Trastuzumab,Herwenda,drug,treats,HER2-positive breast cancer,disease,for the treatment of HER2-positive breast and gastric cancer
67,Trastuzumab,Herwenda,drug,treats,gastric cancer,disease,for the treatment of HER2-positive breast and gastric cancer
67,Trastuzumab,Prestige Biopharma Belgium BVBA,organisation,developed,Tuznue,drug,The applicant for this medicinal product is Prestige Biopharma Belgium BVBA
67,Trastuzumab,Tuznue,drug,treats,breast cancer,disease,for the treatment of breast and gastric cancer
67,Trastuzumab,Tuznue,drug,treats,gastric cancer,disease,for the treatment of breast and gastric cancer
67,Trastuzumab,CuraTeQ Biologics s.r.o,organisation,developed,Dazublys,drug,The applicant for this medicinal product is CuraTeQ Biologics s.r.o
67,Trastuzumab,Dazublys,drug,biosimilar_to,Herceptin,drug,Dazublys is a biosimilar medicinal product that is highly similar to the reference product Herceptin
67,Trastuzumab,Dazublys,drug,treats,breast cancer,disease,for the treatment of breast and gastric cancer
68,Trastuzumab,Trastuzumab,drug,part_of,Trastuzumab emtansine,drug,"Trastuzumab is also a component of some antibody-drug conjugates, such as trastuzumab emtansine"
68,Trastuzumab,Trastuzumab,drug,part_of,Trastuzumab deruxtecan,drug,"Trastuzumab is also a component of some antibody-drug conjugates, such as trastuzumab deruxtecan"
68,Trastuzumab,Trastuzumab,drug,treats,Breast cancer,disease,a revolutionary treatment for breast cancer
68,Trastuzumab,Trastuzumab,drug,targets,HER2,gene,HER2-targeted therapies
69,Imatinib,Imatinib,drug,treats,cancer,disease,used to treat cancer
69,Imatinib,Imatinib,drug,inhibits,CSF1R,gene,inhibitor targeting multiple tyrosine kinases such as CSF1R
69,Imatinib,Imatinib,drug,inhibits,ABL,gene,inhibitor targeting multiple tyrosine kinases such as ABL
69,Imatinib,Imatinib,drug,inhibits,c-KIT,gene,inhibitor targeting multiple tyrosine kinases such as c-KIT
69,Imatinib,Imatinib,drug,inhibits,FLT3,gene,inhibitor targeting multiple tyrosine kinases such as FLT3
69,Imatinib,Imatinib,drug,inhibits,PDGFR-β,gene,inhibitor targeting multiple tyrosine kinases such as PDGFR-β
69,Imatinib,Imatinib,drug,treats,chronic myelogenous leukemia,disease,used for chronic myelogenous leukemia
69,Imatinib,Imatinib,drug,treats,acute lymphocytic leukemia,disease,used for acute lymphocytic leukemia
69,Imatinib,Imatinib,drug,treats,gastrointestinal stromal tumors,disease,used for gastrointestinal stromal tumors
69,Imatinib,Imatinib,drug,developed_by,Novartis,organisation,marketed worldwide by Novartis
69,Imatinib,Imatinib,drug,inhibits,Bcr-Abl tyrosine-kinase,gene,works by stopping the Bcr-Abl tyrosine-kinase
70,Imatinib,Imatinib,drug,treats,Chronic myelogenous leukemia,disease,Imatinib is used to treat chronic myelogenous leukemia
70,Imatinib,Imatinib,drug,treats,Gastrointestinal stromal tumors,disease,Imatinib is used to treat gastrointestinal stromal tumors
70,Imatinib,Imatinib,drug,treats,Dermatofibrosarcoma protuberans,disease,FDA expanded approved use to include dermatofibrosarcoma protuberans
70,Imatinib,Imatinib,drug,treats,Myelodysplastic/myeloproliferative diseases,disease,FDA expanded approved use to include myelodysplastic/myeloproliferative diseases
70,Imatinib,Imatinib,drug,treats,Aggressive systemic mastocytosis,disease,FDA expanded approved use to include aggressive systemic mastocytosis
70,Imatinib,Imatinib,drug,improves_outcomes_for,People with chronic myelogenous leukemia,other,Imatinib has been shown to improve outcomes for people with this type of leukemia
70,Imatinib,Imatinib,drug,induces,Complete cytogenetic response,other,Imatinib can induce a complete cytogenetic response
70,Imatinib,Imatinib,drug,induces,Major molecular response,other,Imatinib can induce a major molecular response
70,Imatinib,Imatinib,drug,maintains_remission_in,Chronic phase CML patients,other,Imatinib is used to maintain remission in chronic phase CML patients
70,Imatinib,U.S. Food and Drug Administration,organisation,approved,Imatinib,drug,The U.S. Food and Drug Administration has approved imatinib
70,Imatinib,Imatinib,drug,increases_survival_rate_for,People with chronic myeloid leukemia,other,the five-year survival rate for people with chronic myeloid leukemia increased
71,Imatinib,Imatinib,drug,treats,Gastrointestinal stromal tumors,disease,The FDA first granted approval for advanced GIST patients
71,Imatinib,Imatinib,drug,prevents,Recurrence of KIT-positive tumors,disease,to help prevent recurrence
71,Imatinib,Imatinib,drug,treats,Dermatofibrosarcoma protuberans,disease,The FDA granted approval for the treatment of dermatofibrosarcoma protuberans
71,Imatinib,Imatinib,drug,treats,Philadelphia chromosome-positive acute lymphoblastic leukemia,disease,for use in adults with relapsed or refractory Philadelphia chromosome-positive acute lymphoblastic leukemia
71,Imatinib,Imatinib,drug,treats,Myelodysplastic/myeloproliferative diseases,disease,myelodysplastic/myeloproliferative diseases associated with platelet-derived growth factor receptor gene rearrangements
71,Imatinib,Imatinib,drug,treats,Aggressive systemic mastocytosis,disease,aggressive systemic mastocytosis without or an unknown D816V c-KIT mutation
71,Imatinib,Imatinib,drug,treats,Hypereosinophilic syndrome,disease,hypereosinophilic syndrome and/or chronic eosinophilic leukemia
71,Imatinib,Imatinib,drug,developed_by,FDA,organisation,The FDA first granted approval
71,Imatinib,Imatinib,drug,contraindicated_in,Hypersensitivity to imatinib,disease,The only known contraindication to imatinib is hypersensitivity to imatinib
72,Imatinib,Imatinib,drug,causes,left ventricular dysfunction,disease,imatinib use was reported to be associated with left ventricular dysfunction
72,Imatinib,Imatinib,drug,causes,congestive cardiac failure,disease,left ventricular dysfunction which sometimes progressed to congestive cardiac failure
72,Imatinib,Imatinib,drug,causes,peripheral oedema,disease,notably high incidence of peripheral oedema
72,Imatinib,Imatinib,drug,inhibits,c-ABL,protein,effects of c-ABL inhibition
72,Imatinib,Imatinib,drug,inhibits,cytoplasmic ABL1 tyrosine kinase,protein,cardiotoxic effects appeared to mediated by inhibition of cytoplasmic ABL1 tyrosine kinase
72,Imatinib,Imatinib,drug,delays,bone elongation,biological process,may delay normal growth (more specifically bone elongation)
72,Imatinib,Imatinib,drug,interferes_with,growth hormone-related pathway,pathway,interference with a growth hormone (GH)-related pathway may be involved
72,Imatinib,Imatinib,drug,causes,pigmentation changes,disease,imatinib use may cause lightening/depigmentation or darkening/repigmentation of hair
72,Imatinib,Imatinib,drug,binds_to,c-kit receptors,protein,c-kit receptors - one of the biological target of imatinib
72,Imatinib,C-kit receptors,protein,expressed_in,melanocytes,cell,c-kit receptors - are expressed by melanocytes
73,Imatinib,imatinib,drug,causes,hepatotoxicity,disease,mild and severe hepatotoxicity can occur
73,Imatinib,imatinib,drug,treats,hepatotoxicity,disease,can be reversed by stopping treatment
73,Imatinib,dialysis,other,fails_to_remove,imatinib,drug,dialysis is unlikely to be helpful
73,Imatinib,imatinib,drug,inhibited_by,CYP3A4 inhibitors,chemical,its use is advised against in people on strong CYP3A4 inhibitors
73,Imatinib,imatinib,drug,inhibits,CYP3A4,chemical,it is a CYP3A4 inhibitor
73,Imatinib,imatinib,drug,inhibits,CYP2D6,chemical,it is a CYP2D6 inhibitor
73,Imatinib,imatinib,drug,inhibits,CYP2C9,chemical,it is a CYP2C9 inhibitor
73,Imatinib,ketoconazole,drug,increases_activity_of,imatinib,drug,ketoconazole increases imatinib activity
73,Imatinib,imatinib,drug,increases_concentration_of,simvastatin,drug,increasing the plasma concentrations of simvastatin
73,Imatinib,imatinib,drug,increases_concentration_of,ciclosporin,drug,increasing the plasma concentrations of ciclosporin
73,Imatinib,imatinib,drug,increases_concentration_of,pimozide,drug,increasing the plasma concentrations of pimozide
73,Imatinib,imatinib,drug,increases_concentration_of,warfarin,drug,increasing the plasma concentrations of warfarin
73,Imatinib,imatinib,drug,increases_concentration_of,metoprolol,drug,increasing the plasma concentrations of metoprolol
73,Imatinib,imatinib,drug,decreases_concentration_of,levothyroxin,drug,reduces plasma levels of levothyroxin
73,Imatinib,live vaccines,other,contraindicated_with,imatinib,drug,application of live vaccines is contraindicated
73,Imatinib,grapefruit,other,increases_concentration_of,imatinib,drug,grapefruit increases the concentration of imatinib
74,Imatinib,Imatinib,drug,inhibits,tyrosine kinase enzymes,enzyme,functions as a specific inhibitor
74,Imatinib,Imatinib,drug,binds_to,TK active site,protein,occupies the TK active site
74,Imatinib,Imatinib,drug,inhibits,abl,gene,specific for the TK domain in abl
74,Imatinib,Imatinib,drug,inhibits,c-kit,gene,specific for the TK domain in c-kit
74,Imatinib,Imatinib,drug,inhibits,PDGF-R,gene,specific for the TK domain in PDGF-R
74,Imatinib,Philadelphia chromosome,disease,leads_to,bcr-abl fusion protein,protein,leads to a fusion protein of abl with bcr
74,Imatinib,Imatinib,drug,decreases_activity_of,bcr-abl,protein,used to decrease bcr-abl activity
74,Imatinib,Tyrosine kinases,enzyme,catalyzes,protein tyrosine phosphorylation,process,the transfer of the terminal phosphate from ATP to tyrosine residues
74,Imatinib,Imatinib,drug,binds_to,ATP binding site,protein,binding close to the ATP binding site
74,Imatinib,Imatinib,drug,inhibits,ABL2,gene,also inhibit other targets mentioned above
74,Imatinib,Imatinib,drug,inhibits,DDR1,gene,also inhibit other targets mentioned above
74,Imatinib,Imatinib,drug,inhibits,NQO2,enzyme,also inhibit other targets mentioned above
74,Imatinib,Inhibition of bcr-abl,process,stimulates,tumor cell death,process,leading to tumor cell death
75,Imatinib,Bcr-Abl pathway,pathway,affects,Ras/MapK pathway,pathway,has many downstream pathways including the Ras/MapK pathway
75,Imatinib,Ras/MapK pathway,pathway,leads_to,increased proliferation,other,leads to increased proliferation
75,Imatinib,Bcr-Abl pathway,pathway,affects,Src/Pax/Fak/Rac pathway,pathway,also affects the Src/Pax/Fak/Rac pathway
75,Imatinib,Src/Pax/Fak/Rac pathway,pathway,affects,cytoskeleton,other,affects the cytoskeleton
75,Imatinib,Bcr-Abl pathway,pathway,affects,PI/PI3K/AKT/BCL-2 pathway,pathway,The PI/PI3K/AKT/BCL-2 pathway is also affected
75,Imatinib,BCL-2,gene,suppresses,cell death by apoptosis,other,suppresses cell death by apoptosis
75,Imatinib,Bcr-Abl pathway,pathway,affects,JAK/STAT pathway,pathway,The last pathway that Bcr-Abl affects is the JAK/STAT pathway
75,Imatinib,JAK/STAT pathway,pathway,is_responsible_for,proliferation,other,is responsible for proliferation
75,Imatinib,Imatinib,drug,inhibits,Abelson cytoplasmic tyrosine kinase (ABL),gene,blocks the activity of Abelson cytoplasmic tyrosine kinase (ABL)
75,Imatinib,Imatinib,drug,inhibits,c-Kit,gene,blocks the activity of ... c-Kit
75,Imatinib,Imatinib,drug,inhibits,platelet-derived growth factor receptor (PDGFR),gene,blocks the activity of ... the platelet-derived growth factor receptor (PDGFR)
75,Imatinib,Imatinib,drug,treats,FIP1L1-PDGFRalpha+ mast cell disease,disease,has been reported to be an effective treatment for FIP1L1-PDGFRalpha+ mast cell disease
75,Imatinib,Imatinib,drug,treats,hypereosinophilic syndrome,disease,has been reported to be an effective treatment for hypereosinophilic syndrome
75,Imatinib,Imatinib,drug,treats,dermatofibrosarcoma protuberans,disease,has been reported to be an effective treatment for dermatofibrosarcoma protuberans
76,Imatinib,Imatinib,drug,invented_by,Ciba-Geigy,organisation,Imatinib was invented by scientists at Ciba-Geigy
76,Imatinib,Imatinib,drug,developed_by,Novartis,organisation,Ciba-Geigy merged with Sandoz to become Novartis
76,Imatinib,Imatinib,drug,treats,CML,disease,its use to treat CML was driven by oncologist Brian Druker
76,Imatinib,Brian Druker,other,developed,Imatinib,drug,its use to treat CML was driven by oncologist Brian Druker
76,Imatinib,Nicholas Lydon,other,led_development_of,Imatinib,drug,in a team led by the British biochemist Nicholas Lydon
76,Imatinib,Elisabeth Buchdunger,other,contributed_to_development_of,Imatinib,drug,that included Elisabeth Buchdunger
76,Imatinib,Jürg Zimmermann,other,contributed_to_development_of,Imatinib,drug,that included Jürg Zimmermann
76,Imatinib,Anthony R. Hunter,other,made_contributions_to,Imatinib,drug,biologist Anthony R. Hunter made major contributions
76,Imatinib,Carlo Gambacorti-Passerini,other,made_contributions_to,Imatinib,drug,Carlo Gambacorti-Passerini made major contributions
76,Imatinib,John Goldman,other,made_contributions_to,Imatinib,drug,John Goldman made major contributions
76,Imatinib,Charles Sawyers,other,made_contributions_to,Imatinib,drug,Charles Sawyers made major contributions
76,Imatinib,Imatinib,drug,inhibits,bcr-abl protein,protein,to find a drug that would inhibit that protein
76,Imatinib,Imatinib,drug,approved_by,FDA,organisation,The drug received FDA approval in May 2001
76,Imatinib,Brian Druker,other,received_award,Lasker-DeBakey Clinical Medical Research Award,other,Druker received the Lasker-DeBakey Clinical Medical Research Award
76,Imatinib,Nicholas Lydon,other,received_award,Lasker-DeBakey Clinical Medical Research Award,other,Lydon received the Lasker-DeBakey Clinical Medical Research Award
76,Imatinib,Charles Sawyers,other,received_award,Lasker-DeBakey Clinical Medical Research Award,other,Sawyers received the Lasker-DeBakey Clinical Medical Research Award
77,Imatinib,Imatinib,drug,developed_by,"Brian Druker, Carlo Gambacorti-Passerini, and John Goldman",organisation,developers of imatinib
77,Imatinib,Novartis,organisation,increased_price_of,Imatinib,drug,Novartis increased the price
77,Imatinib,Imatinib,drug,treats,Cancer,disease,"new cancer drugs, including imatinib"
77,Imatinib,Novartis,organisation,raised_price_to_match,Competitive drugs,drug,Novartis raised the price of Gleevec to match them
77,Imatinib,Imatinib,drug,confers_survival_advantage,Patients,other,7.5 to 17.5 year survival advantage conferred by imatinib treatment
77,Imatinib,Bristol-Myers Squibb,organisation,funded_analysis,Economic analysis of imatinib,other,funded by Bristol-Myers Squibb
77,Imatinib,Imatinib,drug,creates_societal_value,Society,other,created $143 billion in societal value
77,Imatinib,Stacie Dusetzina,other,prepared_analysis_for,The Washington Post,organisation,an analysis prepared for The Washington Post by Stacie Dusetzina
78,Imatinib,Novartis,organisation,fought_for,Gleevec patent,other,"Novartis fought a seven-year, controversial battle"
78,Imatinib,Novartis,organisation,filed_in,India,other,Novartis filed the patent application in India in 1998
78,Imatinib,India,other,agreed_to,World Trade Organization,organisation,India had agreed to enter the World Trade Organization
78,Imatinib,India,other,abides_by,TRIPS agreement,other,India had agreed to abide by worldwide intellectual property standards under the TRIPS agreement
78,Imatinib,Gleevec,drug,contains,imatinib mesylate,chemical,the final form of Gleevec (the beta crystalline form of imatinib mesylate)
78,Imatinib,Novartis,organisation,patented_in,many countries,other,"Novartis had patented imatinib, with salts vaguely specified, in many countries"
78,Imatinib,Novartis,organisation,applied_for,Exclusive Marketing Rights,other,Novartis applied for Exclusive Marketing Rights (EMR) for Gleevec
78,Imatinib,Indian Patent Office,organisation,granted,Exclusive Marketing Rights,other,the EMR was granted in November 2003
78,Imatinib,Novartis,organisation,used,Exclusive Marketing Rights,other,Novartis made use of the EMR to obtain orders
78,Imatinib,Indian Patent Office,organisation,rejected,Novartis' patent application,other,the application was rejected by the patent office
78,Imatinib,Section 3d,other,specifies,patentability of new uses for known drugs,other,"the part of Indian patent law that was created by amendment in 2005, describing the patentability of new uses for known drugs"
78,Imatinib,Novartis,organisation,challenged,Section 3d,other,Novartis went to court to try to invalidate Section 3d
78,Imatinib,Indian Supreme Court,organisation,ruled_on,Novartis' patent application,other,"The Supreme Court issued its decision in 2013, ruling that the substance that Novartis sought to patent"
78,Imatinib,Gleevec,drug,is_a,modification of a known drug,other,the substance that Novartis sought to patent was indeed a modification of a known drug
79,Imatinib,imatinib mesylate,drug,treats,systemic mastocytosis,disease,effective in patients with systemic mastocytosis
79,Imatinib,imatinib,drug,inhibits,tyrosine kinases,chemical,imatinib binds to tyrosine kinases
79,Imatinib,imatinib,drug,does_not_inhibit,D816V mutant of c-KIT,gene,imatinib does not inhibit the kinase activity
79,Imatinib,imatinib,drug,treats,pulmonary hypertension,disease,potential role in the treatment of pulmonary hypertension
79,Imatinib,imatinib,drug,reduces,smooth muscle hypertrophy,other,reduce both the smooth muscle hypertrophy
79,Imatinib,imatinib,drug,reduces,hyperplasia of the pulmonary vasculature,other,reduce both the smooth muscle hypertrophy and hyperplasia
79,Imatinib,imatinib,drug,treats,systemic sclerosis,disease,potential use in slowing down pulmonary fibrosis
79,Imatinib,imatinib,drug,inhibits,platelet-derived growth factor,chemical,inhibiting its receptor (PDGF-Rβ)
79,Imatinib,imatinib,drug,delays,atherosclerosis,disease,delaying atherosclerosis in mice
79,Imatinib,imatinib,drug,treats,smallpox,disease,may be useful in treating smallpox
79,Imatinib,imatinib,drug,binds_to,gamma-secretase activating protein,chemical,a modified version of imatinib can bind to gamma-secretase activating protein
79,Imatinib,imatinib,drug,reduces,beta-amyloid,chemical,imatinib is effective at reducing beta-amyloid
79,Imatinib,imatinib,drug,treats,Alzheimer's disease,disease,potential therapeutic agents for treating Alzheimer's disease
79,Imatinib,imatinib,drug,reverses,opioid tolerance,other,reversal of opioid tolerance
79,Imatinib,imatinib,drug,treats,desmoid tumor,disease,experimental drug in the treatment of desmoid tumor
79,Imatinib,imatinib,drug,treats,Duchenne-Meryon muscular dystrophy,disease,potential therapy for Duchenne-Meryon muscular dystrophy
80,Imatinib,Imatinib,drug,inhibits,tyrosine kinase,chemical,tyrosine kinase inhibitor
80,Imatinib,Imatinib mesylate,drug,developed_by,National Cancer Institute,organisation,National Cancer Institute
81,Pembrolizumab,Pembrolizumab,drug,treats,cancer,disease,to treat many types of cancer
81,Pembrolizumab,Pembrolizumab,drug,inhibits,PD-1,protein,a PD-1 inhibitor
81,Pembrolizumab,Pembrolizumab,drug,targets,PD-1 receptor,protein,targets the programmed cell death protein 1 (PD-1) receptor
81,Pembrolizumab,Pembrolizumab,drug,developed_by,Merck,organisation,sold under the brand name Keytruda
81,Pembrolizumab,Pembrolizumab,drug,part_of,Keytruda Qlex,drug,"a fixed-dose combination of pembrolizumab and berahyaluronidase alfa, (Keytruda Qlex)"
81,Pembrolizumab,Pembrolizumab,drug,approved_by,United States,organisation,approved for medical use in the United States
81,Pembrolizumab,Pembrolizumab,drug,part_of,World Health Organization's List of Essential Medicines,other,on the World Health Organization's List of Essential Medicines
82,Pembrolizumab,pembrolizumab,drug,treats,melanoma,disease,treatment of melanoma
82,Pembrolizumab,pembrolizumab,drug,treats,non-small cell lung cancer,disease,treatment of non-small cell lung cancer
82,Pembrolizumab,pembrolizumab,drug,treats,malignant pleural mesothelioma,disease,treatment of malignant pleural mesothelioma
82,Pembrolizumab,pembrolizumab,drug,treats,head and neck squamous cell cancer,disease,treatment of head and neck squamous cell cancer
82,Pembrolizumab,pembrolizumab,drug,treats,classical Hodgkin lymphoma,disease,treatment of classical Hodgkin lymphoma
82,Pembrolizumab,pembrolizumab,drug,treats,primary mediastinal large B-cell lymphoma,disease,treatment of primary mediastinal large B-cell lymphoma
82,Pembrolizumab,pembrolizumab,drug,treats,urothelial cancer,disease,treatment of urothelial cancer
82,Pembrolizumab,pembrolizumab,drug,treats,microsatellite instability-high or mismatch repair deficient cancer,disease,treatment of microsatellite instability-high or mismatch repair deficient cancer
82,Pembrolizumab,pembrolizumab,drug,treats,microsatellite instability-high or mismatch repair deficient colorectal cancer,disease,treatment of microsatellite instability-high or mismatch repair deficient colorectal cancer
82,Pembrolizumab,pembrolizumab,drug,treats,gastric cancer,disease,treatment of gastric cancer
82,Pembrolizumab,pembrolizumab,drug,treats,esophageal cancer,disease,treatment of esophageal cancer
82,Pembrolizumab,pembrolizumab,drug,treats,cervical cancer,disease,treatment of cervical cancer
82,Pembrolizumab,pembrolizumab,drug,treats,hepatocellular carcinoma,disease,treatment of hepatocellular carcinoma
82,Pembrolizumab,pembrolizumab,drug,treats,biliary tract cancer,disease,treatment of biliary tract cancer
82,Pembrolizumab,pembrolizumab,drug,treats,merkel cell carcinoma,disease,treatment of merkel cell carcinoma
82,Pembrolizumab,pembrolizumab,drug,treats,renal cell carcinoma,disease,treatment of renal cell carcinoma
82,Pembrolizumab,pembrolizumab,drug,treats,endometrial carcinoma,disease,treatment of endometrial carcinoma
82,Pembrolizumab,pembrolizumab,drug,treats,tumor mutational burden-high cancer,disease,treatment of tumor mutational burden-high cancer
82,Pembrolizumab,pembrolizumab,drug,treats,cutaneous squamous cell carcinoma,disease,treatment of cutaneous squamous cell carcinoma
82,Pembrolizumab,pembrolizumab,drug,treats,triple-negative breast cancer,disease,treatment of triple-negative breast cancer
82,Pembrolizumab,pembrolizumab,drug,developed_by,US Food and Drug Administration,organisation,US Food and Drug Administration approved
82,Pembrolizumab,pembrolizumab,drug,used_with,chemotherapy,drug,used in combination with chemotherapy
82,Pembrolizumab,pembrolizumab,drug,used_with,cisplatin-based chemotherapy,drug,cannot receive cisplatin-based chemotherapy
82,Pembrolizumab,pembrolizumab,drug,used_with,platinum-based chemotherapy,drug,after platinum-based chemotherapy
82,Pembrolizumab,pembrolizumab,drug,targets,PD-L1,chemical,PD-L1 expression
82,Pembrolizumab,pembrolizumab,drug,targets,PD-1,chemical,PD-1 receptor ligand
82,Pembrolizumab,pembrolizumab,drug,indicated_for,unresectable or metastatic solid tumor,disease,approved for any unresectable or metastatic solid tumor
82,Pembrolizumab,pembrolizumab,drug,indicated_for,mismatch repair deficiency or microsatellite instability,disease,approved for any unresectable or metastatic solid tumor with certain genetic anomalies
83,Pembrolizumab,pembrolizumab,drug,treats,advanced melanoma,disease,treatment of advanced melanoma
83,Pembrolizumab,pembrolizumab,drug,treats,Stage III melanoma,disease,adjuvant treatment of Stage III melanoma
83,Pembrolizumab,pembrolizumab,drug,treats,metastatic non-small cell lung carcinoma,disease,first-line treatment of metastatic non-small cell lung carcinoma
83,Pembrolizumab,pembrolizumab,drug,treats,metastatic squamous non-small cell lung cancer,disease,first-line treatment of metastatic squamous non-small cell lung cancer
83,Pembrolizumab,pembrolizumab,drug,treats,classical Hodgkin lymphoma,disease,treatment of classical Hodgkin lymphoma
83,Pembrolizumab,pembrolizumab,drug,treats,urothelial carcinoma,disease,treatment of urothelial carcinoma
83,Pembrolizumab,pembrolizumab,drug,treats,head and neck squamous cell carcinoma,disease,first-line treatment of head and neck squamous cell carcinoma
83,Pembrolizumab,pembrolizumab,drug,treats,renal cell carcinoma,disease,first-line treatment of renal cell carcinoma
83,Pembrolizumab,pembrolizumab,drug,treats,microsatellite instability-high colorectal cancer,disease,first-line treatment of microsatellite instability-high colorectal cancer
83,Pembrolizumab,pembrolizumab,drug,treats,esophageal or gastroesophageal carcinoma,disease,treatment of esophageal or gastroesophageal carcinoma
83,Pembrolizumab,pembrolizumab,drug,treats,gastric or gastroesophageal junction adenocarcinoma,disease,first-line treatment of gastric or gastroesophageal junction adenocarcinoma
83,Pembrolizumab,pembrolizumab,drug,treats,triple-negative breast cancer,disease,treatment of triple-negative breast cancer
83,Pembrolizumab,pembrolizumab,drug,treats,endometrial cancer,disease,treatment of endometrial cancer
83,Pembrolizumab,pembrolizumab,drug,treats,biliary tract cancer,disease,treatment of biliary tract cancer
83,Pembrolizumab,pembrolizumab,drug,treats,cervical cancer,disease,treatment of cervical cancer
83,Pembrolizumab,pembrolizumab,drug,treats,malignant pleural mesothelioma,disease,first-line treatment of malignant pleural mesothelioma
83,Pembrolizumab,US FDA,organisation,approved,pembrolizumab,drug,US FDA approved pembrolizumab
83,Pembrolizumab,pembrolizumab,drug,developed_by,Merck,organisation,pembrolizumab
84,Pembrolizumab,pembrolizumab,drug,causes,severe infusion-related reactions,disease,severe infusion-related reactions to pembrolizumab
84,Pembrolizumab,pembrolizumab,drug,causes,lung inflammation,disease,lung inflammation including fatal cases
84,Pembrolizumab,pembrolizumab,drug,causes,inflammation of endocrine organs,disease,inflammation of endocrine organs
84,Pembrolizumab,pembrolizumab,drug,causes,inflammation of the pituitary gland,disease,inflammation of the pituitary gland
84,Pembrolizumab,pembrolizumab,drug,causes,inflammation of the thyroid,disease,inflammation of the thyroid
84,Pembrolizumab,pembrolizumab,drug,causes,hypothyroidism,disease,causing hypothyroidism
84,Pembrolizumab,pembrolizumab,drug,causes,hyperthyroidism,disease,causing hyperthyroidism
84,Pembrolizumab,pembrolizumab,drug,causes,pancreatitis,disease,pancreatitis
84,Pembrolizumab,pembrolizumab,drug,causes,Type 1 diabetes,disease,caused Type 1 diabetes
84,Pembrolizumab,pembrolizumab,drug,causes,diabetic ketoacidosis,disease,diabetic ketoacidosis
