chunk_id,source_article,subject,subject_type,predicate,object,object_type,evidence_span
67,Trastuzumab,Tuznue,drug,developed_by,Prestige Biopharma Belgium BVBA,organisation,The applicant for this medicinal product is Prestige Biopharma Belgium BVBA.
67,Trastuzumab,Tuznue,drug,treats,breast cancer,disease,"recommending the granting of a marketing authorization for the medicinal product Tuznue, intended for the treatment of breast and gastric cancer."
67,Trastuzumab,Tuznue,drug,treats,gastric cancer,disease,"recommending the granting of a marketing authorization for the medicinal product Tuznue, intended for the treatment of breast and gastric cancer."
67,Trastuzumab,Tuznue,drug,approved_in,European Union,other,Tuznue was authorized for medical use in the European Union in September 2024.
67,Trastuzumab,Adheroza,drug,approved_in,Canada,other,Adheroza was approved for medical use in Canada in August 2024.
67,Trastuzumab,Dazublys,drug,developed_by,CuraTeQ Biologics s.r.o.,organisation,The applicant for this medicinal product is CuraTeQ Biologics s.r.o.
67,Trastuzumab,Dazublys,drug,treats,breast cancer,disease,"recommending the granting of a marketing authorization for the medicinal product Dazublys, intended for the treatment of breast and gastric cancer."
67,Trastuzumab,Dazublys,drug,treats,gastric cancer,disease,"recommending the granting of a marketing authorization for the medicinal product Dazublys, intended for the treatment of breast and gastric cancer."
67,Trastuzumab,Dazublys,drug,biosimilar_of,Herceptin,drug,Dazublys is a biosimilar medicinal product that is highly similar to the reference product Herceptin (trastuzumab)
67,Trastuzumab,Dazublys,drug,approved_in,European Union,other,Dazublys was authorized for medical use in the EU in June 2025.
67,Trastuzumab,Herceptin,drug,approved_in,European Union,other,"the reference product Herceptin (trastuzumab), which was authorized in the EU in August 2000."
68,Trastuzumab,trastuzumab,drug,component_of,trastuzumab emtansine,drug,"Trastuzumab is also a component of some antibody-drug conjugates, such as trastuzumab emtansine"
68,Trastuzumab,trastuzumab,drug,component_of,trastuzumab deruxtecan,drug,"Trastuzumab is also a component of some antibody-drug conjugates, such as trastuzumab emtansine, and trastuzumab deruxtecan"
68,Trastuzumab,trastuzumab emtansine,drug,is_a,antibody-drug conjugate,chemical,"Trastuzumab is also a component of some antibody-drug conjugates, such as trastuzumab emtansine"
68,Trastuzumab,trastuzumab deruxtecan,drug,is_a,antibody-drug conjugate,chemical,"Trastuzumab is also a component of some antibody-drug conjugates, such as trastuzumab emtansine, and trastuzumab deruxtecan"
68,Trastuzumab,trastuzumab,drug,treats,breast cancer,disease,"Her-2: the making of Herceptin, a revolutionary treatment for breast cancer"
68,Trastuzumab,ERBB2,gene,overexpressed_in,metastatic breast cancer,disease,The role of HER2-targeted therapies in women with HER2-overexpressing metastatic breast cancer
68,Trastuzumab,trastuzumab,drug,associated_with,ERBB2,gene,Trastuzumab (Herceptin) Therapy and ERBB2 (HER2) Genotype
68,Trastuzumab,trastuzumab,drug,published_by,National Cancer Institute,organisation,"""Trastuzumab"". National Cancer Institute. 5 October 2006."
68,Trastuzumab,trastuzumab,drug,documented_by,National Center for Biotechnology Information,organisation,Medical Genetics Summaries. National Center for Biotechnology Information (NCBI).
69,Imatinib,Imatinib,drug,sold_under_brand_name,Gleevec,drug,"Imatinib, sold under the brand names Gleevec and Glivec"
69,Imatinib,Imatinib,drug,sold_under_brand_name,Glivec,drug,"Imatinib, sold under the brand names Gleevec and Glivec"
69,Imatinib,Gleevec,drug,marketed_by,Novartis,organisation,Gleevec and Glivec (both marketed worldwide by Novartis)
69,Imatinib,Glivec,drug,marketed_by,Novartis,organisation,Gleevec and Glivec (both marketed worldwide by Novartis)
69,Imatinib,Imatinib,drug,treats,cancer,disease,is an oral targeted therapy medication used to treat cancer
69,Imatinib,Imatinib,drug,inhibits,CSF1R,gene,"Imatinib is a small molecule inhibitor targeting multiple tyrosine kinases such as CSF1R, ABL, c-KIT, FLT3, and PDGFR-β"
69,Imatinib,Imatinib,drug,inhibits,ABL,gene,"Imatinib is a small molecule inhibitor targeting multiple tyrosine kinases such as CSF1R, ABL, c-KIT, FLT3, and PDGFR-β"
69,Imatinib,Imatinib,drug,inhibits,c-KIT,gene,"Imatinib is a small molecule inhibitor targeting multiple tyrosine kinases such as CSF1R, ABL, c-KIT, FLT3, and PDGFR-β"
69,Imatinib,Imatinib,drug,inhibits,FLT3,gene,"Imatinib is a small molecule inhibitor targeting multiple tyrosine kinases such as CSF1R, ABL, c-KIT, FLT3, and PDGFR-β"
69,Imatinib,Imatinib,drug,inhibits,PDGFR-β,gene,"Imatinib is a small molecule inhibitor targeting multiple tyrosine kinases such as CSF1R, ABL, c-KIT, FLT3, and PDGFR-β"
69,Imatinib,Imatinib,drug,treats,chronic myelogenous leukemia,disease,it is used for chronic myelogenous leukemia (CML) and acute lymphocytic leukemia (ALL) that are Philadelphia chromosome–positive (Ph+)
69,Imatinib,Imatinib,drug,treats,acute lymphocytic leukemia,disease,it is used for chronic myelogenous leukemia (CML) and acute lymphocytic leukemia (ALL) that are Philadelphia chromosome–positive (Ph+)
69,Imatinib,Imatinib,drug,treats,gastrointestinal stromal tumors,disease,certain types of gastrointestinal stromal tumors (GIST)
69,Imatinib,Imatinib,drug,treats,hypereosinophilic syndrome,disease,"hypereosinophilic syndrome (HES), chronic eosinophilic leukemia (CEL), systemic mastocytosis, and myelodysplastic syndrome"
69,Imatinib,Imatinib,drug,treats,chronic eosinophilic leukemia,disease,"hypereosinophilic syndrome (HES), chronic eosinophilic leukemia (CEL), systemic mastocytosis, and myelodysplastic syndrome"
69,Imatinib,Imatinib,drug,treats,systemic mastocytosis,disease,"hypereosinophilic syndrome (HES), chronic eosinophilic leukemia (CEL), systemic mastocytosis, and myelodysplastic syndrome"
69,Imatinib,Imatinib,drug,treats,myelodysplastic syndrome,disease,"hypereosinophilic syndrome (HES), chronic eosinophilic leukemia (CEL), systemic mastocytosis, and myelodysplastic syndrome"
69,Imatinib,Imatinib,drug,causes_side_effect,vomiting,other,"Common side effects include vomiting, diarrhea, muscle pain, headache, and rash"
69,Imatinib,Imatinib,drug,causes_side_effect,diarrhea,other,"Common side effects include vomiting, diarrhea, muscle pain, headache, and rash"
69,Imatinib,Imatinib,drug,causes_side_effect,muscle pain,other,"Common side effects include vomiting, diarrhea, muscle pain, headache, and rash"
69,Imatinib,Imatinib,drug,causes_side_effect,headache,other,"Common side effects include vomiting, diarrhea, muscle pain, headache, and rash"
69,Imatinib,Imatinib,drug,causes_side_effect,rash,other,"Common side effects include vomiting, diarrhea, muscle pain, headache, and rash"
69,Imatinib,Imatinib,drug,causes_side_effect,fluid retention,other,"Severe side effects may include fluid retention, gastrointestinal bleeding, bone marrow suppression, liver problems, and heart failure"
69,Imatinib,Imatinib,drug,causes_side_effect,gastrointestinal bleeding,other,"Severe side effects may include fluid retention, gastrointestinal bleeding, bone marrow suppression, liver problems, and heart failure"
69,Imatinib,Imatinib,drug,causes_side_effect,bone marrow suppression,other,"Severe side effects may include fluid retention, gastrointestinal bleeding, bone marrow suppression, liver problems, and heart failure"
69,Imatinib,Imatinib,drug,causes_side_effect,liver problems,other,"Severe side effects may include fluid retention, gastrointestinal bleeding, bone marrow suppression, liver problems, and heart failure"
69,Imatinib,Imatinib,drug,causes_side_effect,heart failure,other,"Severe side effects may include fluid retention, gastrointestinal bleeding, bone marrow suppression, liver problems, and heart failure"
69,Imatinib,Imatinib,drug,inhibits,Bcr-Abl tyrosine-kinase,gene,Imatinib works by stopping the Bcr-Abl tyrosine-kinase
69,Imatinib,Imatinib,drug,approved_in,United States,other,Imatinib was approved for medical use in the United States in 2001
69,Imatinib,Imatinib,drug,part_of,World Health Organization's List of Essential Medicines,other,It is on the World Health Organization's List of Essential Medicines
70,Imatinib,Imatinib,drug,treats,chronic myelogenous leukemia,disease,"Imatinib is used to treat chronic myelogenous leukemia (CML), gastrointestinal stromal tumors (GISTs) and a number of other malignancies."
70,Imatinib,Imatinib,drug,treats,gastrointestinal stromal tumors,disease,"Imatinib is used to treat chronic myelogenous leukemia (CML), gastrointestinal stromal tumors (GISTs) and a number of other malignancies."
70,Imatinib,Imatinib,drug,treats,dermatofibrosarcoma protuberans,disease,"In 2006 the FDA expanded approved use to include dermatofibrosarcoma protuberans (DFSP), myelodysplastic/myeloproliferative diseases (MDS/MPD), and aggressive systemic mastocytosis (ASM)."
70,Imatinib,Imatinib,drug,treats,myelodysplastic/myeloproliferative diseases,disease,"In 2006 the FDA expanded approved use to include dermatofibrosarcoma protuberans (DFSP), myelodysplastic/myeloproliferative diseases (MDS/MPD), and aggressive systemic mastocytosis (ASM)."
70,Imatinib,Imatinib,drug,treats,aggressive systemic mastocytosis,disease,"In 2006 the FDA expanded approved use to include dermatofibrosarcoma protuberans (DFSP), myelodysplastic/myeloproliferative diseases (MDS/MPD), and aggressive systemic mastocytosis (ASM)."
70,Imatinib,U.S. Food and Drug Administration,organisation,approved,Imatinib,drug,"The U.S. Food and Drug Administration (FDA) has approved imatinib as first-line treatment for Philadelphia chromosome-positive CML, both in adults and children."
70,Imatinib,Imatinib,drug,treats,acute lymphoblastic leukemia,disease,"It can also be used to treat some types of ALL, but is not considered a standard of care for ALL."
70,Imatinib,Imatinib,drug,induces,complete cytogenetic response,other,imatinib can induce a complete cytogenetic response (CCyR) and major molecular response (MMR) and many patients can have a long-term remission.
70,Imatinib,Imatinib,drug,induces,major molecular response,other,imatinib can induce a complete cytogenetic response (CCyR) and major molecular response (MMR) and many patients can have a long-term remission.
70,Imatinib,Imatinib,drug,approved_for,Philadelphia chromosome-positive CML,disease,"The U.S. Food and Drug Administration (FDA) has approved imatinib as first-line treatment for Philadelphia chromosome-positive CML, both in adults and children."
70,Imatinib,Imatinib,drug,improves_survival_rate_of,chronic myelogenous leukemia,disease,"Due in part to the development of imatinib and related drugs, the five-year survival rate for people with chronic myeloid leukemia increased from 31% in 1993, to 59% in 2009, to 70% in 2016."
71,Imatinib,Food and Drug Administration,organisation,approved,imatinib,drug,The FDA first granted approval for advanced GIST patients in 2002.
71,Imatinib,imatinib,drug,treats,gastrointestinal stromal tumor,disease,imatinib was approved for use after the surgical removal of KIT-positive tumors to help prevent recurrence.
71,Imatinib,imatinib,drug,treats,unresectable KIT-positive gastrointestinal stromal tumor,disease,The drug is also approved in unresectable KIT-positive GISTs.
71,Imatinib,KIT,gene,associated_with,gastrointestinal stromal tumor,disease,imatinib was approved for use after the surgical removal of KIT-positive tumors to help prevent recurrence.
71,Imatinib,Food and Drug Administration,organisation,approved,imatinib,drug,The FDA granted approval for the treatment of dermatofibrosarcoma protuberans (DFSP) patients in 2006.
71,Imatinib,imatinib,drug,treats,dermatofibrosarcoma protuberans,disease,"adult patients with unresectable, recurrent and/or metastatic dermatofibrosarcoma protuberans (DFSP)."
71,Imatinib,dermatofibrosarcoma protuberans,disease,unresponsive_to,chemotherapy,drug,Prior to approval DFSP was considered unresponsive to chemotherapy treatments.
71,Imatinib,imatinib,drug,treats,Philadelphia chromosome-positive acute lymphoblastic leukemia,disease,The FDA has approved imatinib for use in adults with relapsed or refractory Philadelphia chromosome-positive acute lymphoblastic leukemia (Ph+ ALL)
71,Imatinib,imatinib,drug,treats,myelodysplastic/myeloproliferative disease,disease,myelodysplastic/myeloproliferative diseases associated with platelet-derived growth factor receptor gene rearrangements
71,Imatinib,platelet-derived growth factor receptor,gene,associated_with,myelodysplastic/myeloproliferative disease,disease,myelodysplastic/myeloproliferative diseases associated with platelet-derived growth factor receptor gene rearrangements
71,Imatinib,imatinib,drug,treats,aggressive systemic mastocytosis,disease,aggressive systemic mastocytosis without or an unknown D816V c-KIT mutation
71,Imatinib,KIT,gene,associated_with,aggressive systemic mastocytosis,disease,aggressive systemic mastocytosis without or an unknown D816V c-KIT mutation
71,Imatinib,imatinib,drug,treats,hypereosinophilic syndrome,disease,hypereosinophilic syndrome and/or chronic eosinophilic leukemia who have the FIP1L1-PDGFRα fusion kinase
71,Imatinib,imatinib,drug,treats,chronic eosinophilic leukemia,disease,hypereosinophilic syndrome and/or chronic eosinophilic leukemia who have the FIP1L1-PDGFRα fusion kinase
71,Imatinib,FIP1L1-PDGFRα fusion kinase,gene,associated_with,hypereosinophilic syndrome,disease,hypereosinophilic syndrome and/or chronic eosinophilic leukemia who have the FIP1L1-PDGFRα fusion kinase (CHIC2 allele deletion)
71,Imatinib,FIP1L1-PDGFRα fusion kinase,gene,associated_with,chronic eosinophilic leukemia,disease,hypereosinophilic syndrome and/or chronic eosinophilic leukemia who have the FIP1L1-PDGFRα fusion kinase (CHIC2 allele deletion)
71,Imatinib,CHIC2 allele deletion,gene,associated_with,FIP1L1-PDGFRα fusion kinase,gene,FIP1L1-PDGFRα fusion kinase (CHIC2 allele deletion)
71,Imatinib,Gleevec,drug,treats,Philadelphia chromosome-positive acute lymphoblastic leukemia,disease,"On 25 January 2013, Gleevec was approved for use in children with Ph+ ALL."
71,Imatinib,Food and Drug Administration,organisation,approved,Gleevec,drug,"On 25 January 2013, Gleevec was approved for use in children with Ph+ ALL."
71,Imatinib,imatinib,drug,inhibits,KIT,gene,early research has shown potential for using the c-KIT tyrosine kinase blocking properties of imatinib.
71,Imatinib,imatinib,drug,investigated_for,plexiform neurofibroma,disease,"For treatment of progressive plexiform neurofibromas associated with neurofibromatosis type I, early research has shown potential for using the c-KIT tyrosine kinase blocking properties of imatinib."
71,Imatinib,plexiform neurofibroma,disease,associated_with,neurofibromatosis type I,disease,progressive plexiform neurofibromas associated with neurofibromatosis type I
71,Imatinib,imatinib,drug,investigated_for,aggressive fibromatosis,disease,There have been several phase 2 trials of imatinib for aggressive fibromatosis.
71,Imatinib,hypersensitivity to imatinib,other,contraindicates,imatinib,drug,The only known contraindication to imatinib is hypersensitivity to imatinib.
71,Imatinib,imatinib,drug,causes_risk_of,congestive heart failure,disease,"Risk of severe CHF or left ventricular dysfunction, especially in patients with comorbidities"
71,Imatinib,imatinib,drug,causes_risk_of,left ventricular dysfunction,disease,"Risk of severe CHF or left ventricular dysfunction, especially in patients with comorbidities"
71,Imatinib,imatinib,drug,causes_risk_of,embryo-fetal toxicity,other,"Pregnancy, risk of embryo-fetal toxicity"
71,Imatinib,imatinib,drug,causes_risk_of,fluid retention,other,Risk of fluid retention
71,Imatinib,imatinib,drug,causes_risk_of,growth stunting,other,Risk of growth stunting in children or adolescents
72,Imatinib,imatinib,drug,associated_with,left ventricular dysfunction,disease,imatinib use was reported to be associated with left ventricular dysfunction which sometimes progressed to congestive cardiac failure
72,Imatinib,left ventricular dysfunction,disease,progresses_to,congestive cardiac failure,disease,left ventricular dysfunction which sometimes progressed to congestive cardiac failure despite an absence of prior heart disease
72,Imatinib,imatinib,drug,causes,peripheral oedema,other,"had reported a notably high incidence of peripheral oedema (edema), with some cases classified as severe"
72,Imatinib,imatinib,drug,causes,cardiotoxicity,disease,mice treated with large doses of imatinib exhibited cellular signs of cardiotoxicity
72,Imatinib,cardiotoxicity,disease,mediated_by,endoplasmic reticulum stress response,pathway,stemming from a stress response within the endoplasmic reticulum and the effects of c-ABL inhibition
72,Imatinib,imatinib,drug,inhibits,c-ABL,gene,stemming from a stress response within the endoplasmic reticulum and the effects of c-ABL inhibition
72,Imatinib,cardiotoxicity,disease,mediated_by,ABL1 tyrosine kinase inhibition,pathway,Cardiotoxic effects appeared to mediated by inhibition of cytoplasmic ABL1 tyrosine kinase
72,Imatinib,imatinib,drug,inhibits,ABL1 tyrosine kinase,gene,Cardiotoxic effects appeared to mediated by inhibition of cytoplasmic ABL1 tyrosine kinase
72,Imatinib,imatinib,drug,causes,growth inhibition,disease,"if imatinib is used in prepubescent children, it may delay normal growth (more specifically bone elongation)"
72,Imatinib,imatinib,drug,interferes_with,growth hormone pathway,pathway,interference with a growth hormone (GH)-related pathway may be involved (prepubertal growth is GH-dependent)
72,Imatinib,imatinib,drug,causes,hair depigmentation,other,Imatinib use may cause lightening/depigmentation or darkening/repigmentation of hair
72,Imatinib,imatinib,drug,causes,hyperpigmentation of the gingiva,other,Imatinib use may cause lightening/depigmentation or darkening/repigmentation of hair and/or skin as well as hyperpigmentation of the gingiva
72,Imatinib,imatinib,drug,inhibits,c-kit receptor,gene,C-kit receptors - one of the biological target of imatinib
72,Imatinib,c-kit receptor,gene,expressed_by,melanocyte,other,C-kit receptors - one of the biological target of imatinib - are expressed by melanocytes
72,Imatinib,imatinib,drug,causes,neutropenia,disease,"reduced number of blood cells (neutropenia, thrombocytopenia, anemia)"
72,Imatinib,imatinib,drug,causes,thrombocytopenia,disease,"reduced number of blood cells (neutropenia, thrombocytopenia, anemia)"
72,Imatinib,imatinib,drug,causes,anemia,disease,"reduced number of blood cells (neutropenia, thrombocytopenia, anemia)"
72,Imatinib,imatinib,drug,causes,embryo-fetal toxicity,disease,"Pregnancy, risk of embryo-fetal toxicity"
72,Imatinib,hair color change,other,reversed_by,imatinib dose reduction,other,is reversible upon treatment discontinuation or dose reduction
73,Imatinib,imatinib,drug,causes,hepatotoxicity,disease,Both mild and severe hepatotoxicity can occur. 5% of patients developed mild hepatotoxicity within the first 2 years of beginning treatment.
73,Imatinib,imatinib,drug,metabolized_by,CYP3A4,gene,imatinib is mainly metabolised via the liver enzyme CYP3A4
73,Imatinib,imatinib,drug,inhibits,CYP3A4,gene,"it is a CYP3A4, CYP2D6 and CYP2C9 inhibitor and hence concurrent treatment with substrates of any of these enzymes may increase plasma concentrations"
73,Imatinib,imatinib,drug,inhibits,CYP2D6,gene,"it is a CYP3A4, CYP2D6 and CYP2C9 inhibitor and hence concurrent treatment with substrates of any of these enzymes may increase plasma concentrations"
73,Imatinib,imatinib,drug,inhibits,CYP2C9,gene,"it is a CYP3A4, CYP2D6 and CYP2C9 inhibitor and hence concurrent treatment with substrates of any of these enzymes may increase plasma concentrations"
73,Imatinib,clarithromycin,drug,inhibits,CYP3A4,gene,"Its use is advised against in people on strong CYP3A4 inhibitors such as clarithromycin, chloramphenicol, ketoconazole, ritonavir and nefazodone"
73,Imatinib,chloramphenicol,drug,inhibits,CYP3A4,gene,"Its use is advised against in people on strong CYP3A4 inhibitors such as clarithromycin, chloramphenicol, ketoconazole, ritonavir and nefazodone"
73,Imatinib,ketoconazole,drug,inhibits,CYP3A4,gene,"Its use is advised against in people on strong CYP3A4 inhibitors such as clarithromycin, chloramphenicol, ketoconazole, ritonavir and nefazodone"
73,Imatinib,ritonavir,drug,inhibits,CYP3A4,gene,"Its use is advised against in people on strong CYP3A4 inhibitors such as clarithromycin, chloramphenicol, ketoconazole, ritonavir and nefazodone"
73,Imatinib,nefazodone,drug,inhibits,CYP3A4,gene,"Its use is advised against in people on strong CYP3A4 inhibitors such as clarithromycin, chloramphenicol, ketoconazole, ritonavir and nefazodone"
73,Imatinib,ketoconazole,drug,increases_plasma_concentration_of,imatinib,drug,An example of a drug that increases imatinib activity and therefore side effects by blocking CYP3A4 is ketoconazole.
73,Imatinib,itraconazole,drug,increases_plasma_concentration_of,imatinib,drug,"The same could be true of itraconazole, clarithromycin, grapefruit juice, among others."
73,Imatinib,clarithromycin,drug,increases_plasma_concentration_of,imatinib,drug,"The same could be true of itraconazole, clarithromycin, grapefruit juice, among others."
73,Imatinib,grapefruit juice,chemical,increases_plasma_concentration_of,imatinib,drug,Eating grapefruit and drinking grapefruit juice are strongly discouraged as it increases the concentration of imatinib in the blood.
73,Imatinib,rifampicin,drug,induces,CYP3A4,gene,"CYP3A4 inductors like rifampicin and St John's Wort reduce the drug's activity, risking therapy failure."
73,Imatinib,St John's Wort,drug,induces,CYP3A4,gene,"CYP3A4 inductors like rifampicin and St John's Wort reduce the drug's activity, risking therapy failure."
73,Imatinib,rifampicin,drug,reduces_activity_of,imatinib,drug,"CYP3A4 inductors like rifampicin and St John's Wort reduce the drug's activity, risking therapy failure."
73,Imatinib,St John's Wort,drug,reduces_activity_of,imatinib,drug,"CYP3A4 inductors like rifampicin and St John's Wort reduce the drug's activity, risking therapy failure."
73,Imatinib,imatinib,drug,increases_plasma_concentration_of,simvastatin,drug,"Imatinib also acts as an inhibitor of CYP3A4, 2C9 and 2D6, increasing the plasma concentrations of a number of other drugs like simvastatin, ciclosporin, pimozide, warfarin"
73,Imatinib,imatinib,drug,increases_plasma_concentration_of,ciclosporin,drug,"Imatinib also acts as an inhibitor of CYP3A4, 2C9 and 2D6, increasing the plasma concentrations of a number of other drugs like simvastatin, ciclosporin, pimozide, warfarin"
73,Imatinib,imatinib,drug,increases_plasma_concentration_of,pimozide,drug,"Imatinib also acts as an inhibitor of CYP3A4, 2C9 and 2D6, increasing the plasma concentrations of a number of other drugs like simvastatin, ciclosporin, pimozide, warfarin"
73,Imatinib,imatinib,drug,increases_plasma_concentration_of,warfarin,drug,"Imatinib also acts as an inhibitor of CYP3A4, 2C9 and 2D6, increasing the plasma concentrations of a number of other drugs like simvastatin, ciclosporin, pimozide, warfarin"
73,Imatinib,imatinib,drug,increases_plasma_concentration_of,metoprolol,drug,"increasing the plasma concentrations of a number of other drugs like simvastatin, ciclosporin, pimozide, warfarin, metoprolol, and possibly paracetamol"
73,Imatinib,imatinib,drug,increases_plasma_concentration_of,paracetamol,drug,"increasing the plasma concentrations of a number of other drugs like simvastatin, ciclosporin, pimozide, warfarin, metoprolol, and possibly paracetamol"
73,Imatinib,imatinib,drug,reduces_plasma_level_of,levothyroxine,drug,The drug also reduces plasma levels of levothyroxin via an unknown mechanism.
73,Imatinib,imatinib,drug,contraindicated_with,live vaccines,other,application of live vaccines is contraindicated because the microorganisms in the vaccine could multiply and infect the patient
74,Imatinib,Imatinib,drug,is_a,2-phenyl amino pyrimidine derivative,chemical,Imatinib is a 2-phenyl amino pyrimidine derivative that functions as a specific inhibitor of a number of tyrosine kinase enzymes.
74,Imatinib,Imatinib,drug,inhibits,tyrosine kinase,gene,Imatinib is a 2-phenyl amino pyrimidine derivative that functions as a specific inhibitor of a number of tyrosine kinase enzymes.
74,Imatinib,Imatinib,drug,inhibits,Abelson proto-oncogene,gene,"Imatinib is specific for the TK domain in abl (the Abelson proto-oncogene), c-kit and PDGF-R."
74,Imatinib,Imatinib,drug,inhibits,c-kit,gene,"Imatinib is specific for the TK domain in abl (the Abelson proto-oncogene), c-kit and PDGF-R (platelet-derived growth factor receptor)."
74,Imatinib,Imatinib,drug,inhibits,platelet-derived growth factor receptor,gene,"Imatinib is specific for the TK domain in abl (the Abelson proto-oncogene), c-kit and PDGF-R (platelet-derived growth factor receptor)."
74,Imatinib,Philadelphia chromosome,other,produces,bcr-abl,gene,"in chronic myelogenous leukemia, the Philadelphia chromosome leads to a fusion protein of abl with bcr (breakpoint cluster region), termed bcr-abl."
74,Imatinib,bcr-abl,gene,associated_with,chronic myelogenous leukemia,disease,"In chronic myelogenous leukemia, the Philadelphia chromosome leads to a fusion protein of abl with bcr (breakpoint cluster region), termed bcr-abl."
74,Imatinib,bcr-abl,gene,is_a,constitutively active tyrosine kinase,gene,"As this is now a constitutively active tyrosine kinase, imatinib is used to decrease bcr-abl activity."
74,Imatinib,Imatinib,drug,treats,chronic myelogenous leukemia,disease,imatinib is used to decrease bcr-abl activity.
74,Imatinib,Imatinib,drug,inhibits,bcr-abl,gene,"Imatinib works by binding close to the ATP binding site of bcr-abl, locking it in a closed or self-inhibited conformation, and therefore inhibiting the enzyme activity."
74,Imatinib,Imatinib,drug,binds_to,ATP binding site,other,"Imatinib works by binding close to the ATP binding site of bcr-abl, locking it in a closed or self-inhibited conformation."
74,Imatinib,BCR-ABL mutation,gene,causes_resistance_to,Imatinib,drug,many BCR-ABL mutations can cause resistance to imatinib by shifting its equilibrium toward the open or active conformation.
74,Imatinib,Imatinib,drug,inhibits,ABL2,gene,"Imatinib is quite selective for bcr-abl, though it does also inhibit other targets mentioned above (c-kit and PDGF-R), as well as ABL2 (ARG) and DDR1 tyrosine kinases."
74,Imatinib,Imatinib,drug,inhibits,DDR1,gene,"it does also inhibit other targets mentioned above (c-kit and PDGF-R), as well as ABL2 (ARG) and DDR1 tyrosine kinases and NQO2."
74,Imatinib,Imatinib,drug,inhibits,NQO2,gene,as well as ABL2 (ARG) and DDR1 tyrosine kinases and NQO2 – an oxidoreductase.
74,Imatinib,NQO2,gene,is_a,oxidoreductase,other,NQO2 – an oxidoreductase.
74,Imatinib,bcr-abl inhibition,other,stimulates,bcr-abl nuclear entry,other,"Inhibition of the bcr-abl tyrosine kinase also stimulates its entry in to the nucleus, where it is unable to perform any of its normal anti-apoptopic functions."
74,Imatinib,bcr-abl nuclear entry,other,leads_to,tumor cell death,other,"where it is unable to perform any of its normal anti-apoptopic functions, leading to tumor cell death."
74,Imatinib,tyrosine kinase,gene,catalyzes,protein tyrosine phosphorylation,pathway,"The enzymatic activity catalyzed by a tyrosine kinase is the transfer of the terminal phosphate from ATP to tyrosine residues on its substrates, a process known as protein tyrosine phosphorylation."
74,Imatinib,Abelson proto-oncogene,gene,fuses_with,breakpoint cluster region,gene,"the Philadelphia chromosome leads to a fusion protein of abl with bcr (breakpoint cluster region), termed bcr-abl."
75,Imatinib,Bcr-Abl pathway,pathway,has_downstream_pathway,Ras/MapK pathway,pathway,The Bcr-Abl pathway has many downstream pathways including the Ras/MapK pathway
75,Imatinib,Ras/MapK pathway,pathway,leads_to,increased proliferation,other,"the Ras/MapK pathway, which leads to increased proliferation due to increased growth factor-independent cell growth"
75,Imatinib,Bcr-Abl pathway,pathway,affects,Src/Pax/Fak/Rac pathway,pathway,It also affects the Src/Pax/Fak/Rac pathway.
75,Imatinib,Src/Pax/Fak/Rac pathway,pathway,affects,cytoskeleton,other,"This affects the cytoskeleton, which leads to increased cell motility and decreased adhesion."
75,Imatinib,cytoskeleton,other,leads_to,increased cell motility,other,"This affects the cytoskeleton, which leads to increased cell motility and decreased adhesion."
75,Imatinib,Bcr-Abl pathway,pathway,affects,PI/PI3K/AKT/BCL-2 pathway,pathway,The PI/PI3K/AKT/BCL-2 pathway is also affected.
75,Imatinib,BCL-2,gene,stabilizes,mitochondria,other,BCL-2 is responsible for keeping the mitochondria stable
75,Imatinib,PI/PI3K/AKT/BCL-2 pathway,pathway,suppresses,apoptosis,other,this suppresses cell death by apoptosis and increases survival
75,Imatinib,Bcr-Abl pathway,pathway,affects,JAK/STAT pathway,pathway,"The last pathway that Bcr-Abl affects is the JAK/STAT pathway, which is responsible for proliferation."
75,Imatinib,JAK/STAT pathway,pathway,leads_to,increased proliferation,other,"the JAK/STAT pathway, which is responsible for proliferation"
75,Imatinib,imatinib,drug,metabolized_by,liver,other,Metabolism of imatinib occurs in the liver and is mediated by several isozymes of the cytochrome P450 system
75,Imatinib,imatinib,drug,metabolized_by,CYP3A4,gene,"mediated by several isozymes of the cytochrome P450 system, including CYP3A4"
75,Imatinib,imatinib,drug,metabolized_by,CYP1A2,gene,"including CYP3A4 and, to a lesser extent, CYP1A2, CYP2D6, CYP2C9, and CYP2C19"
75,Imatinib,imatinib,drug,metabolized_by,CYP2D6,gene,"including CYP3A4 and, to a lesser extent, CYP1A2, CYP2D6, CYP2C9, and CYP2C19"
75,Imatinib,imatinib,drug,metabolized_by,CYP2C9,gene,"including CYP3A4 and, to a lesser extent, CYP1A2, CYP2D6, CYP2C9, and CYP2C19"
75,Imatinib,imatinib,drug,metabolized_by,CYP2C19,gene,"including CYP3A4 and, to a lesser extent, CYP1A2, CYP2D6, CYP2C9, and CYP2C19"
75,Imatinib,imatinib,drug,has_metabolite,N-demethylated piperazine derivative,chemical,"The main metabolite, N-demethylated piperazine derivative, is also active."
75,Imatinib,imatinib,drug,inhibits,Abelson cytoplasmic tyrosine kinase,gene,It blocks the activity of Abelson cytoplasmic tyrosine kinase (ABL)
75,Imatinib,imatinib,drug,inhibits,c-Kit,gene,"It blocks the activity of Abelson cytoplasmic tyrosine kinase (ABL), c-Kit"
